"","Provider.ID","Hospital.Name","Total.Performance.Score","Measure.Name","Measure.ID","Mortality.Rate"
"1418",10045,"FAYETTE MEDICAL CENTER",61.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1419",10055,"FLOWERS HOSPITAL",31.6786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1420",30001,"ABRAZO MARYVALE CAMPUS",38.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1421",30014,"JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL",22.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1422",30115,"BANNER ESTRELLA MEDICAL CENTER",44.1667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1423",50090,"SONOMA VALLEY HOSPITAL",38.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1424",50204,"PALMDALE REGIONAL MEDICAL CENTER",28.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1425",50305,"ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP",19.0238,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1426",50394,"COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA",33.9881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1427",50444,"MERCY MEDICAL CENTER",39.5595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1428",50503,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS",34.4643,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1429",50589,"PLACENTIA LINDA HOSPITAL",28.875,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1430",60001,"NORTH COLORADO MEDICAL CENTER",38.5476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1431",60125,"CASTLE ROCK ADVENTIST HOSPITAL",25.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1432",100069,"FLORIDA HOSPITAL CARROLLWOOD",32,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1433",100086,"BROWARD HEALTH NORTH",29.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1434",100109,"FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER",29.4405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1435",100276,"BROWARD HEALTH CORAL SPRINGS",38.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1436",110051,"UNION GENERAL HOSPITAL",57.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1437",110095,"TIFT REGIONAL MEDICAL CENTER",45.5119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1438",120011,"KAISER FOUNDATION HOSPITAL",64.1429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1439",140242,"CENTRAL DUPAGE HOSPITAL",36.9762,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1440",150150,"DUPONT HOSPITAL LLC",20.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1441",160147,"GRINNELL REGIONAL MEDICAL CENTER",63.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1442",170120,"LABETTE HEALTH",46.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1443",190079,"ST CHARLES PARISH HOSPITAL",33,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1444",190151,"RICHARDSON MEDICAL CENTER",33,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1445",220126,"NORWOOD HOSPITAL",24.8929,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1446",230022,"COMMUNITY HEALTH CENTER OF BRANCH COUNTY",24.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1447",230142,"BEAUMONT HOSPITAL - WAYNE",44.0714,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1448",230195,"ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER",29.5357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1449",260001,"MERCY HOSPITAL JOPLIN",29.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1450",260074,"MOBERLY REGIONAL MEDICAL CENTER",39.8889,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",15.9
"1451",290049,"RENOWN SOUTH MEADOWS MEDICAL CENTER",48.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1452",310027,"TRINITAS REGIONAL MEDICAL CENTER",24.9524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1453",330074,"F F THOMPSON HOSPITAL",36.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1454",330184,"MONTEFIORE NEW ROCHELLE HOSPITAL",27.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1455",340184,"HAYWOOD REGIONAL MEDICAL CENTER",33.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1456",360035,"MOUNT CARMEL WEST",26.1071,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1457",360074,"FLOWER HOSPITAL",40.2024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1458",360112,"MERCY ST VINCENT MEDICAL CENTER",28.7619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1459",360174,"UPPER VALLEY MEDICAL CENTER",32.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1460",360234,"MERCY HEALTH - WEST HOSPITAL",45.6071,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1461",360259,"BAY PARK COMMUNITY HOSPITAL",50.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1462",360270,"MERCY HOSPITAL OF DEFIANCE",46.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1463",370100,"CHOCTAW MEMORIAL HOSPITAL",11,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1464",380089,"LEGACY MERIDIAN PARK MEDICAL CENTER",44.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1465",420087,"ROPER HOSPITAL",34,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1466",440011,"BLOUNT MEMORIAL HOSPITAL",31.3095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1467",440110,"FORT LOUDON MEDICAL CENTER",43.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1468",450351,"TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL",41.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1469",490011,"BON SECOURS DEPAUL MEDICAL CENTER",33.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1470",490079,"SOVAH HEALTH MARTINSVILLE",34.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1471",500151,"ST ANTHONY HOSPITAL",43.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1472",10029,"EAST ALABAMA MEDICAL CENTER",37.6548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1473",10036,"ANDALUSIA REGIONAL HOSPITAL",50.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1474",30016,"BANNER CASA GRANDE MEDICAL CENTER",38.6905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1475",50100,"SHARP MEMORIAL HOSPITAL",29.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1476",50125,"REGIONAL MEDICAL CENTER OF SAN JOSE",39.4881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1477",50225,"ADVENTIST HEALTH FEATHER RIVER",53.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1478",50425,"KAISER FOUNDATION HOSPITAL - SACRAMENTO",48.8889,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1479",50772,"KAISER FOUNDATION HOSPITAL - ROSEVILLE",54.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1480",60003,"LONGMONT UNITED HOSPITAL",35.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1481",60015,"CENTURA HEALTH-ST ANTHONY HOSPITAL",27.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1482",80003,"ST FRANCIS HOSPITAL",39.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1483",100063,"MORTON PLANT NORTH BAY HOSPITAL",32.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1484",100268,"WEST BOCA MEDICAL CENTER",35,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1485",140200,"ELMHURST MEMORIAL HOSPITAL",39.131,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1486",140251,"COMMUNITY FIRST MEDICAL CENTER",34.8333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1487",140292,"ADVENTIST GLENOAKS",37.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1488",170104,"SHAWNEE MISSION MEDICAL CENTER",43.9286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1489",180088,"NORTON HOSPITAL / NORTON HEALTHCARE PAVILION / NOR",24.3929,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1490",190026,"RAPIDES REGIONAL MEDICAL CENTER",26.119,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1491",190202,"OCHSNER MEDICAL CENTER - BATON ROUGE",34.6071,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1492",230003,"SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL",71.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1493",260141,"UNIVERSITY OF MISSOURI HEALTH CARE",33.2857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1494",280040,"METHODIST HOSPITAL",35.631,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1495",310031,"DEBORAH HEART AND LUNG CENTER",43.2917,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1496",310075,"MONMOUTH MEDICAL CENTER",45.7857,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1497",310092,"CAPITAL HEALTH SYSTEM-FULD CAMPUS",36.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1498",330003,"ALBANY MEMORIAL HOSPITAL",31.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1499",330086,"MONTEFIORE MOUNT VERNON HOSPITAL",18.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1500",330136,"MARY IMOGENE BASSETT HOSPITAL",37.3571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16
"1501",330397,"INTERFAITH MEDICAL CENTER",22.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1502",330401,"ST CATHERINE OF SIENA HOSPITAL",33.4286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1503",350011,"SANFORD",20.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1504",360079,"KETTERING MEDICAL CENTER",33.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1505",370006,"ALLIANCEHEALTH PONCA CITY",44.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1506",370089,"NORTHEASTERN HEALTH SYSTEM",31.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1507",370091,"SAINT FRANCIS HOSPITAL, INC",34.4286,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1508",370173,"CLAREMORE INDIAN HOSPITAL",65.8889,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1509",370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",46.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1510",380040,"ST CHARLES REDMOND",54,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1511",410013,"WESTERLY HOSPITAL",36.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1512",420007,"SPARTANBURG MEDICAL CENTER",25.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1513",440015,"UNIVERSITY OF TN MEDICAL CENTER (THE)",34.6429,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1514",440133,"SAINT THOMAS MIDTOWN HOSPITAL",24.2143,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1515",450064,"TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL",24.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1516",450068,"MEMORIAL HERMANN TEXAS MEDICAL CENTER",28.9762,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1517",450209,"NORTHWEST TEXAS HOSPITAL",22.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1518",450289,"HARRIS HEALTH SYSTEM",26.4881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1519",450395,"MEMORIAL MEDICAL CENTER LIVINGSTON",25.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1520",450518,"THE MEDICAL CENTER OF SOUTHEAST TEXAS",28.631,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1521",450801,"CHRISTUS ST MICHAEL HEALTH SYSTEM",51.1905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1522",520096,"WHEATON FRANCISCAN HEALTHCARE ALL SAINTS",14.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1523",670004,"ST MARKS MEDICAL CENTER",40.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1524",10061,"HIGHLANDS MEDICAL CENTER",30.375,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1525",10069,"MEDICAL CENTER BARBOUR",50.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1526",50047,"CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP",45.0238,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1527",50179,"EMANUEL MEDICAL CENTER",36.4524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1528",50701,"SOUTHWEST HEALTHCARE SYSTEM",29.9048,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1529",50771,"COAST PLAZA HOSPITAL",37.0417,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1530",50775,"TEMECULA VALLEY HOSPITAL",43.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1531",60028,"SAINT JOSEPH HOSPITAL",36.6071,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1532",70002,"ST FRANCIS HOSPITAL & MEDICAL CENTER",40.2024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1533",100156,"LAKE CITY MEDICAL CENTER",39.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1534",100232,"PUTNAM COMMUNITY MEDICAL CENTER",41,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1535",110016,"WELLSTAR WEST GEORGIA MEDICAL CENTER",41.3214,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1536",110194,"DONALSONVILLE HOSPITAL INC",50.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1537",110201,"COLISEUM NORTHSIDE HOSPITAL",32.9167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1538",140164,"MEMORIAL HOSPITAL OF CARBONDALE",42.1548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1539",150113,"COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY",42.6548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1540",160001,"UNITYPOINT HEALTH-MARSHALLTOWN",53.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1541",160083,"MERCY MEDICAL CENTER-DES MOINES",26.1548,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1542",190002,"LAFAYETTE GENERAL MEDICAL CENTER",36.6786,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1543",190041,"CHRISTUS HEALTH SHREVEPORT - BOSSIER",35.4405,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1544",220163,"UMASS MEMORIAL MEDICAL CENTER INC",39.2738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1545",240069,"OWATONNA HOSPITAL",59.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1546",240078,"FAIRVIEW SOUTHDALE HOSPITAL",40.4881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1547",250094,"MERIT HEALTH WESLEY",30.5952,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1548",250128,"PANOLA MEDICAL CENTER",28.875,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1549",260009,"BOTHWELL REGIONAL HEALTH CENTER",58.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.1
"1550",260183,"SAINT FRANCIS MEDICAL CENTER",34.5357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1551",300020,"SOUTHERN NH MEDICAL CENTER",39.0357,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1552",310028,"NEWTON MEDICAL CENTER",29.869,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1553",310038,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL",28.6905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1554",310054,"HACKENSACK-UMC MOUNTAINSIDE",31.369,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1555",330013,"ALBANY MEDICAL CENTER HOSPITAL",28.2619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1556",330164,"HIGHLAND HOSPITAL",41.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1557",330285,"STRONG MEMORIAL HOSPITAL",34.0952,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1558",330304,"WHITE PLAINS HOSPITAL CENTER",35.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1559",340008,"SCOTLAND MEMORIAL HOSPITAL",50.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1560",340037,"CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN",68.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1561",360010,"UNION HOSPITAL",45.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1562",360029,"WOOD COUNTY HOSPITAL",29.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1563",360070,"MERCY MEDICAL CENTER",30.8095,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1564",370026,"ST MARY'S REGIONAL MEDICAL CENTER",51.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1565",370227,"ST JOHN OWASSO",57.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1566",380014,"GOOD SAMARITAN REGIONAL MEDICAL CENTER",36.0952,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1567",380022,"SAMARITAN ALBANY GENERAL HOSPITAL",38,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1568",380025,"LEGACY MOUNT HOOD MEDICAL CENTER",44.8571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1569",380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",41.375,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1570",390112,"WINDBER HOSPITAL",61.5,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1571",390192,"TYLER MEMORIAL HOSPITAL",39.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1572",420080,"HILTON HEAD REGIONAL MEDICAL CENTER",35.5476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1573",430027,"SANFORD USD MEDICAL CENTER",34.4524,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1574",440020,"SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI",26.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1575",440031,"ROANE MEDICAL CENTER",49.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1576",440032,"WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL",55.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1577",450090,"NORTH TEXAS MEDICAL CENTER",30,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1578",450097,"BAYSHORE MEDICAL CENTER",29.631,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1579",450299,"COLLEGE STATION MEDICAL CENTER",33.2083,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1580",450475,"ETMC HENDERSON",39.0833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1581",450669,"MEDICAL CENTER OF LEWISVILLE",39.7024,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1582",450678,"BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK",28.5238,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1583",450747,"PALESTINE REGIONAL MEDICAL CENTER",32.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1584",450840,"TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN",23.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1585",460019,"UINTAH BASIN MEDICAL CENTER",44.6667,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1586",500044,"MULTICARE DEACONESS HOSPITAL",21.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1587",520008,"WAUKESHA MEMORIAL HOSPITAL",29.6905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1588",520011,"LAKEVIEW MEDICAL CENTER",53.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.2
"1589",520030,"ASPIRUS WAUSAU HOSPITAL",47.2619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1590",670023,"METHODIST MANSFIELD MEDICAL CENTER",24.619,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1591",670060,"BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE",41.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1592",10001,"SOUTHEAST ALABAMA MEDICAL CENTER",35.5476,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1593",10157,"SHOALS HOSPITAL",18.75,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1594",30038,"SCOTTSDALE OSBORN MEDICAL CENTER",19.7738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1595",50102,"PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER",25.4881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1596",50136,"PETALUMA VALLEY HOSPITAL",38.5833,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1597",50603,"SADDLEBACK MEMORIAL MEDICAL CENTER",24.7738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1598",90003,"HOWARD UNIVERSITY HOSPITAL",30.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1599",100092,"STEWARD ROCKLEDGE HOSPITAL",26.4881,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1600",100244,"CAPE CORAL HOSPITAL",25.4167,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1601",100286,"PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE",35.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1602",120014,"WILCOX MEMORIAL HOSPITAL",59.2083,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1603",140018,"MT SINAI HOSPITAL MEDICAL CENTER",23.7738,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1604",140223,"ADVOCATE LUTHERAN GENERAL HOSPITAL",37.8571,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1605",170016,"UNIVERSITY OF KANSAS HLTH SYSTEM ST FRANCIS CAMPUS",29.4048,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1606",180018,"ST CLAIRE REGIONAL MEDICAL CENTER",38.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1607",190027,"CHRISTUS ST PATRICK HOSPITAL",24.3333,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1608",190039,"WEST JEFFERSON MEDICAL CENTER",24.1905,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1609",190125,"ST FRANCIS MEDICAL CENTER",37.0595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1610",190183,"LEONARD J CHABERT MEDICAL CENTER",50.25,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1611",200033,"EASTERN MAINE MEDICAL CENTER",21.3452,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
"1612",230047,"HENRY FORD MACOMB HOSPITAL",28.0595,"Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN",16.3
